video_id,age,category,views,rate
oB5qNtrwmgo,694.0,Music,8941.0,3.59
_LkMQFwmyI8,700.0,Music,2510.0,3.53
VWgaVknl1BM,717.0,Music,2277.0,3.42
_aJsK9r9kBk,665.0,Music,16237.0,2.33
2IEEE3757zs,682.0,Music,11036.0,3.08
Zrk-kp5gysQ,629.0,Music,437.0,3.75
LByJrPANu4E,695.0,Music,1681.0,3.75
Toa83STBT8A,675.0,Music,1093.0,4.56
b47HQKtmtXg,712.0,Music,91.0,5.0
5lKonRyzQIo,557.0,Comedy,261.0,0.0
czAjFABblzU,389.0,Comedy,204.0,0.0
hTGkXiw1Nc8,643.0,Music,1222.0,1.42
FLTJWKoails,632.0,Comedy,483.0,4.5
L-haYfyL_fE,404.0,Music,3595.0,4.75
nj0oBF9Ql98,495.0,Music,219.0,0.0
jf_z6Qdub60,354.0,Comedy,399.0,0.0
taYH_iuWYLs,404.0,Music,1780.0,4.0
uo8XYS5Kcdk,404.0,Music,680.0,4.5
FfwaoGMAncg,532.0,Music,611.0,3.4
rHgnOAy3KJ8,584.0,Music,13636.0,4.74
A4BGrMNRFAY,404.0,Music,609.0,4.67
1UM6Vaop-yY,724.0,Comedy,45.0,0.0
EP3lbMeSUl8,341.0,Comedy,210.0,5.0
Nv4zxB1C2M0,745.0,Comedy,12.0,0.0
zNi2KJk19Ko,339.0,Comedy,417.0,0.0
GedaiHVy5k8,361.0,Comedy,2306.0,1.5
gyk-nQi04u8,651.0,Comedy,30.0,0.0
5hbbcg-CXT0,734.0,Comedy,190.0,5.0
ldBVKCgty2k,655.0,Music,4779.0,4.69
V5iCJIFaa0U,664.0,Music,1617.0,4.56
cv99T9RmrXA,640.0,Music,740.0,1.7
VeaUNyTjw4Y,650.0,Music,1388.0,4.36
gxuJNK096bs,664.0,Music,1490.0,4.88
FxQIJxGt8hE,522.0,Comedy,2398.0,3.17
zImr_Dbfyak,682.0,Music,974.0,5.0
xwe6Q8WG2o8,658.0,Music,1165.0,5.0
y5FpQzhhNhA,492.0,Music,2442.0,4.56
GQjzW81eUZg,540.0,Music,4135.0,4.57
IRF7hRIfwF4,666.0,Music,1304.0,0.0
1sLays3SOoc,673.0,Music,896.0,4.08
j6oH1ZBj7Dg,668.0,Music,616.0,5.0
dlDV9tz5yhQ,563.0,Music,2406.0,4.57
UiCX11ndqKU,661.0,Comedy,423.0,3.0
k3mcFGoUeEw,678.0,Music,347.0,2.0
MvAEIZufr4A,461.0,Comedy,51.0,5.0
if4NyXKOGi8,586.0,Music,61.0,1.0
cark9rbG8pc,616.0,Music,110.0,0.0
HDFlk6ZnLlA,686.0,Comedy,316.0,0.0
1q7mjoxHzm4,669.0,Comedy,5913.0,5.0
qLTYCE_NDRc,585.0,Comedy,9902.0,4.79
0UQ0FRrGV7M,512.0,Comedy,5970.0,4.0
SHFqOFxGfcg,686.0,Music,391.0,4.0
HJIXDdNd60Y,741.0,Comedy,10.0,0.0
kfEDc_5Cx0E,456.0,Music,2450.0,4.78
ozJVn1Avexs,669.0,Music,657.0,3.0
xKB4ce6pvjA,518.0,Music,1130.0,4.8
luphbvkZtrc,732.0,Music,101.0,5.0
KA5E71clf3U,666.0,Music,408.0,4.5
3t2EYB1EX7g,580.0,Music,58.0,0.0
IDVo4ASEtZU,525.0,Music,3288.0,4.87
gnsXm73iuPo,743.0,Music,6.0,0.0
4L77K9k0LBY,642.0,Music,2632.0,5.0
BZ-abR5qwlc,632.0,Music,3493.0,4.97
qip77lj-AgE,428.0,Music,4861.0,4.68
8peUwNShk-0,440.0,Music,3504.0,5.0
BJvGZHQqi7s,344.0,Music,2277.0,4.38
3vGffdHQ08w,621.0,Music,610.0,3.29
4tbnGNV-ams,639.0,Music,890.0,0.0
q-R3txvDgJI,539.0,Music,781.0,3.2
J1yAYQhZL58,674.0,Music,2300.0,4.14
RzoAgZlaVqM,741.0,Music,4929.0,3.88
gajpIr41h68,639.0,Music,147.0,0.0
TCQkGA5UWWE,543.0,Music,38595.0,4.85
jpu4SatmiSM,736.0,Music,4443.0,4.75
Rm7mHHHzksQ,637.0,Music,9244.0,4.72
alFePvQTFbg,668.0,Music,3947.0,4.93
iO4eoTu_0wY,662.0,Music,2863.0,4.8
ftthiRSHxeA,617.0,Music,1048.0,2.0
2tvfwgY8P-A,617.0,Music,1966.0,4.67
dvUFyOYuXe0,732.0,Music,517.0,4.86
vfMGuY-p4b8,721.0,Music,928.0,3.0
yOIUFq6iUto,738.0,Music,423.0,3.83
e5lp69Dj5Rc,492.0,Music,10591.0,4.71
k-z1IvAsmQI,455.0,Music,7642.0,4.94
OdqZC-jb8DI,444.0,Music,8360.0,4.97
lDRb31kMr1k,443.0,Music,6390.0,4.86
B4qXuJlO01E,443.0,Music,8517.0,4.83
0aWjApiYThE,452.0,Music,1921.0,4.86
DmIMRc-FsBc,443.0,Music,5102.0,4.0
T4typu13oJM,453.0,Music,3871.0,5.0
Vz4e0BsUeis,443.0,Music,15277.0,4.78
GVKE31Hz9zo,285.0,Music,11686.0,4.63
aa3sOQ3BjDo,717.0,Music,191.0,5.0
8b-dhchuSps,411.0,Music,377.0,5.0
zD5lIxVRyKo,604.0,Music,135.0,5.0
Z_8gWM424kI,397.0,Music,201.0,0.0
40zHiW1i2nQ,574.0,Music,165.0,0.0
MY61Hlw5BXU,728.0,Music,121.0,1.0
QZLu7kaf6vQ,620.0,Comedy,262.0,0.0
z_8zEdVT7DU,682.0,Music,117.0,0.0
jS5Yv2JZkSQ,697.0,Music,20.0,0.0
MiH4losNCJA,731.0,Music,82.0,0.0
iiCjEPg_Bas,618.0,Music,3553.0,3.82
56rFHPgo6C0,735.0,Music,449.0,5.0
BUwq05oVZV4,697.0,Music,5687.0,4.0
pMKtupGSop8,524.0,Music,14809.0,4.73
7PZwymL040o,525.0,Music,2362.0,4.88
w0351kcEYUE,525.0,Music,3313.0,4.11
zyNnsOmAfwA,563.0,Music,4491.0,4.67
HuSeC7tK9rQ,544.0,Comedy,2817.0,4.47
sD6dKvVFzog,550.0,Music,542583.0,4.75
ydxpjmbyp-0,587.0,Music,14766.0,4.8
50yLwB8Z1FQ,587.0,Music,7148.0,4.77
gghvwjJVWrs,587.0,Music,5819.0,4.58
x9Yzxk6avQw,593.0,Comedy,85.0,0.0
dhy8QFAEJkw,593.0,Music,78.0,5.0
BqinnvPXzT4,649.0,Comedy,4116.0,5.0
Mz4VIWr5hwg,696.0,Comedy,1572.0,5.0
O-hv0XKiqN0,728.0,Comedy,451.0,5.0
W0CiOKUmaNo,474.0,Comedy,3561.0,2.71
cGsN6PjyXTQ,437.0,Comedy,11210.0,4.68
KBZJ49FVtRU,494.0,Comedy,31223.0,4.68
5w0yy06K2Vg,620.0,Comedy,9045.0,4.94
DE2KsX8hC8M,689.0,Comedy,579.0,2.0
OlIA2CkF4O4,616.0,Comedy,954.0,4.0
mz4Smy_3Vwo,609.0,Music,8024.0,4.68
l1L1Zx3h2SI,504.0,Music,4475.0,4.64
PsESVfA5y-c,569.0,Music,1326.0,4.25
3e56NXUpi_I,557.0,Music,1448.0,4.0
rT8_zt45tNA,704.0,Music,260.0,3.5
9DVpZuCgi3Q,734.0,Music,69.0,0.0
dUUPG2T9XGk,733.0,Music,53.0,0.0
YLpGQt32MnU,737.0,Music,89.0,0.0
gP-c3C1dVLk,737.0,Music,113.0,0.0
bq9kUgRiB0U,733.0,Music,54.0,0.0
_XB21CSyx2Q,740.0,Music,32.0,0.0
Dq16e-3Rl4w,688.0,Music,633.0,3.75
biAqW8yiO8U,677.0,Music,507.0,4.5
zTfeXAmH78g,584.0,Comedy,3561.0,5.0
CovFW64HcqY,738.0,Comedy,123.0,0.0
hjgrIG1UNz0,626.0,Comedy,260.0,1.0
Dwyzyl01e6k,633.0,Comedy,212.0,0.0
CmXmI0aMXEM,586.0,Comedy,737.0,3.46
u8svVM-1iHI,559.0,Music,1349.0,5.0
cGqQmuYyMWM,561.0,Music,907.0,5.0
kcgu_LZ0ZFk,556.0,Music,2759.0,4.6
7xwKZbum9_g,737.0,Music,32.0,0.0
Fh31ThJg2Gc,651.0,Music,977.0,4.0
pxsnKnVJ0xw,556.0,Music,1202.0,5.0
fRVxtMHsvUI,688.0,Music,283.0,5.0
5-khWlz9ECA,715.0,Music,120.0,3.5
oCRV80QDNXk,634.0,Music,9475.0,4.06
IP4uMzWE8k4,517.0,Music,4734.0,4.74
E8PwKunSg6s,499.0,Music,2770.0,4.71
Y-q0h1nHo4I,613.0,Music,2686.0,5.0
K7egSETc7x4,635.0,Music,3420.0,4.68
wIeEajTcidE,517.0,Music,4664.0,4.4
YLLD33auwL8,490.0,Music,3980.0,5.0
1GLMi8O-ODk,642.0,Music,3722.0,4.39
YfYyhIbdvjU,517.0,Music,1054.0,5.0
W2GyJ6aFn_I,636.0,Music,1726.0,5.0
zbjAwxn6ksk,675.0,Music,1550.0,4.5
AU2dccsmDZA,486.0,Music,2881.0,4.71
7yb3BeZxE2o,517.0,Music,828.0,5.0
d08ihGmaJDM,733.0,Music,2656.0,4.71
hwlUjl5OdmE,710.0,Comedy,11208.0,3.19
bBgVqPKaHDE,719.0,Comedy,391.0,5.0
ip1wX3x8JuM,719.0,Comedy,161.0,5.0
vuy7sqlGHyU,645.0,Comedy,257.0,5.0
F11pKJPPaKI,458.0,Comedy,2780.0,3.7
tmYaxYgXBr8,557.0,Music,752.0,5.0
6RvdKJLaclE,741.0,Comedy,206.0,2.0
yjmZjswucms,536.0,Comedy,8696.0,4.58
0-wRy8xmIac,535.0,Comedy,6359.0,3.05
1jtwaieY1Us,530.0,Comedy,20363.0,4.32
VCuiU-q8H4A,490.0,Music,11461.0,4.71
b0tS1eQ_gUQ,430.0,Music,8610.0,4.89
8R4yB5YUZoQ,496.0,Music,8499.0,4.72
ZPDZJUNRofY,600.0,Music,814.0,4.33
PKcvNZckEvo,738.0,Music,1478.0,3.86
IXuFwpiPQzU,739.0,Music,717.0,4.0
FPi0BbXdlbM,406.0,Music,27081.0,4.67
nW9Fh6dq9kg,486.0,Music,7418.0,1.54
Zh_4QG-pUGU,594.0,Music,917.0,4.33
zqs8JYcpAzk,545.0,Music,1759.0,4.27
ADYDW-8Qx_o,566.0,Music,17764.0,4.8
ji7HsjxeqG8,643.0,Music,8288.0,4.98
epO7W_7vmf4,549.0,Music,6910.0,4.87
ilT5SfnGPVU,722.0,Music,525.0,5.0
xYsQlpHz4DQ,548.0,Music,1530.0,2.57
vBrjYX2nMs8,720.0,Music,516.0,1.0
lWC6t3ufDe4,580.0,Music,23330.0,4.44
eH_EV_389WE,448.0,Music,4014.0,4.75
RtVTaLViaD4,615.0,Music,741.0,3.75
itjtee8fwHs,538.0,Music,23579.0,4.73
XxtEuhv63bc,633.0,Music,11158.0,4.62
aQBnSNsOtYg,693.0,Music,360.0,4.0
e2TUrht5B-w,665.0,Music,1830.0,4.02
9xa_maqPRsU,669.0,Music,5564.0,4.79
IOOjKPMKpyo,733.0,Music,61.0,5.0
pmeeIkd9sK0,657.0,Music,2143.0,3.15
Ltd7QiasFE0,384.0,Music,2554.0,5.0
RGGXZukJsvA,652.0,Music,1374.0,2.3
gP6IhU0Si7E,655.0,Music,518.0,2.0
yJIl0VquZ6c,396.0,Music,9565.0,4.84
_t5U44t-jMs,741.0,Music,280.0,5.0
JOsh8Xl5jqo,731.0,Comedy,665.0,5.0
sj2aNtGJsJQ,550.0,Music,960.0,2.6
Xhz5m3VhwA4,735.0,Comedy,259.0,5.0
leW9nn8ZCAM,478.0,Comedy,473011.0,4.6
a6DVb740UUM,708.0,Music,84003.0,4.6
ah3Edvwxt3Q,390.0,Music,36744.0,4.73
xMG9fjvkkVc,450.0,Comedy,647.0,5.0
c5EBVgfv4cg,724.0,Comedy,163.0,0.0
CDjWnckaC7o,636.0,Comedy,1438.0,5.0
li1BldTmOk0,512.0,Comedy,2264.0,4.2
dLOUJ5x33Xg,600.0,Comedy,684.0,5.0
0rzlomexFYM,551.0,Comedy,2980.0,3.4
TN6rvA-UaSE,695.0,Music,788.0,4.0
E88UYEsIluI,563.0,Comedy,237.0,0.0
9i5x4oPG6xI,540.0,Comedy,1040.0,4.75
v-L6EEM_7tg,396.0,Comedy,1714.0,3.0
66fV1sdMSqY,701.0,Music,215.0,5.0
pOLk4xwba7U,546.0,Comedy,2255.0,5.0
M8QRISTgoIo,528.0,Music,3531.0,4.89
73qfti-IOQc,696.0,Comedy,1396.0,3.0
2JbnxPoJigc,697.0,Comedy,11788.0,1.53
aUwVv4AX5Sk,615.0,Music,11032.0,4.0
m-ythrcoayw,513.0,Comedy,22646.0,4.04
YFaFRhXc0HM,563.0,Music,5637.0,3.66
lhy9nhTgc_4,744.0,Comedy,2677.0,3.33
4SaHEfMFV4k,743.0,Comedy,1767.0,4.54
b51ekx7vTNg,745.0,Comedy,202.0,2.0
oOsx7orZpKk,571.0,Music,355.0,5.0
xLc4Zc4LZvY,717.0,Music,47.0,0.0
4FEnGRbn2YY,720.0,Music,38.0,5.0
uzEaKUmKKXA,431.0,Comedy,916.0,3.67
AkJ94qrz6MM,416.0,Comedy,1140.0,2.57
nIydvV4qQ3k,590.0,Comedy,1354.0,3.43
66u8p3dgGkU,676.0,Comedy,112.0,0.0
1u5NLc4hWEQ,619.0,Comedy,385.0,4.67
odL0qJkLTv8,559.0,Comedy,2243.0,3.33
m5eK-k7azYM,413.0,Comedy,667.0,5.0
k1jqnI8u5tw,700.0,Comedy,120.0,0.0
Qwa4Wt698BY,730.0,Comedy,150.0,5.0
_WSAaRp7sVM,428.0,Music,113169.0,4.87
VE_JFaXMXBY,333.0,Music,15297.0,4.83
8A5hXxmkeZs,565.0,Music,9552.0,4.94
CV-meLjISGc,627.0,Music,1032.0,3.88
L-MCa7FumSI,566.0,Music,3640.0,4.87
AhGR9f7qS9k,618.0,Music,851.0,5.0
64uwQBslQLk,683.0,Music,290.0,5.0
6MOKMbc6UZ8,678.0,Music,370.0,5.0
66AIIG3YqEc,708.0,Music,146.0,0.0
Sglk5V-ZGaw,579.0,Music,509.0,5.0
QLSJKdA17xo,718.0,Music,213.0,4.5
-KtAf1PWLw0,636.0,Music,167.0,3.5
lvePRWcNCfg,650.0,Music,189.0,5.0
rM_KrCSvFPg,650.0,Music,280.0,3.0
lfPHjaZexyc,681.0,Music,111.0,0.0
bbww9XMYt2A,618.0,Music,280.0,3.0
Bf-Pqu8BD80,654.0,Music,924.0,5.0
jR-ijudApZw,639.0,Music,393.0,5.0
0zKE70_U3As,626.0,Music,427.0,5.0
esDQ9aiQ_tc,683.0,Music,62.0,5.0
4HZ6SrEb4e4,744.0,Comedy,302.0,0.0
kJ18b2hjoBw,746.0,Comedy,2474.0,4.8
TsXFA3mVbvk,614.0,Comedy,7.0,5.0
f1JY32LIanw,498.0,Music,529.0,5.0
MCmzjuO39kQ,532.0,Music,1326.0,4.5
GR8UkKFjtJo,350.0,Music,5037.0,3.9
HngrxBh3rMg,582.0,Comedy,3019.0,4.55
oC09760ltm4,597.0,Music,258.0,4.67
j5-eKifBfQQ,531.0,Comedy,1985.0,3.8
TWPHgcM0-AE,634.0,Music,17516.0,4.79
40JkVMIiXko,533.0,Comedy,6105.0,4.7
qwirWWnzJKM,647.0,Comedy,8759.0,4.86
ltbD4nXGfbI,646.0,Comedy,3735.0,4.38
xdCxkPWjWHk,533.0,Comedy,1034.0,0.0
Mh2Gtt8u_eo,709.0,Comedy,1933.0,4.2
NmyqtdTiLCw,533.0,Comedy,1534.0,4.8
GA8iDusPqB4,549.0,Comedy,683.0,5.0
wvBYOmqneKU,603.0,Comedy,1416.0,2.75
lNvzMtOAS4s,731.0,Comedy,16.0,0.0
xPzGigFnsrc,633.0,Comedy,31.0,0.0
Vv7FQbVPi-A,506.0,Comedy,109.0,5.0
pJDl5JjT4CM,603.0,Music,1051.0,4.75
cTF0vqxxKeo,594.0,Music,504.0,1.0
s6dwDjLZaSo,703.0,Music,144.0,0.0
ssgEej526B8,679.0,Music,63.0,0.0
DD0fejbygOA,690.0,Comedy,202.0,5.0
intHDt1yRuI,723.0,Comedy,42.0,0.0
p64MhiY9dT4,705.0,Comedy,43.0,0.0
VAmlS_2WmqU,640.0,Comedy,38.0,0.0
wx7pjH6AKIA,740.0,Music,4.0,0.0
12WGOqYCRNk,699.0,Comedy,0.0,0.0
TMGM73gb1b4,488.0,Comedy,10548.0,4.95
dP9UIPGVcFE,440.0,Music,27396.0,4.28
_UIQNgkJpy4,396.0,Music,1379.0,4.78
lfjMBJ8OVsw,343.0,Comedy,401.0,5.0
Gmgrev4-unA,733.0,Music,187.0,0.0
tlRS9ZdE7QU,670.0,Comedy,163.0,0.0
BtrYJ7cL-hw,690.0,Comedy,1221.0,4.77
r6L_OjXY6ec,557.0,Comedy,1277.0,4.38
5fzN0FizfFo,610.0,Comedy,1023.0,3.0
YiiyWeoV8_Q,491.0,Comedy,95.0,1.0
b6TdF29N5vw,670.0,Comedy,454.0,5.0
7VwmcXJ3sSc,705.0,Music,143.0,5.0
cn3i9-mc0vM,700.0,Music,316.0,2.0
PzAqBaWm4IE,686.0,Music,65.0,5.0
1gcKG9em_bQ,657.0,Music,215.0,0.0
IRPrufPJB_M,658.0,Music,329.0,1.5
MEb7wrO3M_Y,672.0,Music,69733.0,4.49
dmPkSYP7U7g,668.0,Comedy,62795.0,4.38
SrJg23JuNEY,668.0,Comedy,29948.0,4.58
lqWwzJT4Rqk,516.0,Music,51760.0,4.68
rz-zJMPOExo,667.0,Comedy,43701.0,4.65
hRbkkYSXMCY,385.0,Music,8780.0,4.42
kF8uUOIJZIA,584.0,Music,9167.0,5.0
m_SKtWlfkLM,380.0,Music,15059.0,4.6
QTBh_Lx3Y3E,510.0,Comedy,63887.0,4.84
d9nQq8IzM2s,686.0,Music,12733.0,4.57
zccMRuwXULM,718.0,Music,542.0,5.0
p1clYYvZEjE,625.0,Music,2486.0,4.09
oVYgQe9tYU4,657.0,Music,5712.0,4.96
o2N2TMiUKog,669.0,Music,2905.0,5.0
L2H7SHmHsts,356.0,Music,27981.0,4.67
JmzrxqzINGw,620.0,Music,1608.0,4.2
k0u58WoFZaE,620.0,Music,1714.0,4.0
NJqbuVoz2TE,620.0,Music,692.0,4.33
sbNXBOugfg4,620.0,Music,869.0,4.0
p1YsznT3tlI,620.0,Music,735.0,4.0
N5NhEHpIjII,629.0,Music,4647.0,4.89
FrYGha0A1Pk,727.0,Comedy,19.0,0.0
8QdyWxdfqVU,600.0,Comedy,183.0,0.0
Wxgw4ipmOBc,738.0,Music,154.0,4.0
Tb-ywtN4Z48,744.0,Music,124.0,5.0
y87snG7xhNQ,609.0,Music,411.0,5.0
YT5oEWjoc3A,443.0,Music,4259.0,4.5
sfZpAk72y_w,464.0,Comedy,694.0,2.0
p84pOeJizBs,715.0,Music,2061.0,4.54
ZGB1pURHs2w,721.0,Music,875.0,4.33
rdWiI8EHDRg,443.0,Music,3443.0,4.4
wTt5Ei56Qk4,737.0,Music,300.0,0.0
ew3HYxKDMZU,715.0,Music,597.0,4.33
b8uOzNY4s38,674.0,Music,569.0,4.0
uS39SKBW-XI,467.0,Music,10592.0,4.8
j6NI3CjEYe8,401.0,Music,959.0,4.38
LjkC0xanHFA,372.0,Music,4413.0,4.55
rU5MeR4BsL4,591.0,Music,1227.0,5.0
_kBRnuKcInU,665.0,Music,126.0,5.0
BPfIeDltm0s,568.0,Comedy,496.0,1.0
dz8AbLw9AiY,643.0,Music,97.0,5.0
sZZre54TC58,424.0,Comedy,860.0,3.77
Fqhu8YvearE,729.0,Comedy,2448.0,4.54
h2c_kVHJL1E,659.0,Comedy,367.0,4.0
2u7XnXRTEcA,574.0,Comedy,126.0,2.5
7uIO-llAnMM,530.0,Comedy,143.0,0.0
CPHnnpF0t-c,652.0,Comedy,235.0,4.5
Zz_ziEoGMyk,652.0,Comedy,114.0,0.0
cM_roX_fUN8,622.0,Comedy,16.0,0.0
w5-N6SnexM4,722.0,Comedy,39.0,0.0
8iZpgr1u6CQ,471.0,Comedy,275980.0,4.76
8qVdxeVTDR0,541.0,Comedy,707175.0,4.78
HJj0Q_eglrE,571.0,Comedy,281932.0,4.52
_8JgUbL2km0,602.0,Comedy,221.0,3.5
d2IQrWGDUdQ,671.0,Comedy,211.0,1.6
0X1AX2y841s,674.0,Music,58.0,1.0
rvp7JjGbh2A,700.0,Comedy,776.0,4.2
9TyCuPNpLhw,582.0,Comedy,5855.0,2.08
vfBGxUPsMWQ,552.0,Music,2150.0,5.0
3Gpnm2Tpaiw,588.0,Music,728.0,0.0
hipNICbpISI,736.0,Music,119.0,0.0
7KrD_6-yWCM,662.0,Music,52.0,0.0
gRmlFlAW-08,737.0,Music,76.0,0.0
X_Ky8UjYi7s,626.0,Music,155.0,0.0
i0Uhj6Yxz9c,587.0,Music,320.0,5.0
F5DINBKpmow,644.0,Music,160.0,4.0
M4uDcbPrr3E,624.0,Music,317.0,0.0
l-a0ePr4YQ0,705.0,Comedy,281.0,4.67
x6RAWPkPQyQ,620.0,Comedy,159.0,5.0
CzeDjQFGldY,574.0,Comedy,2552.0,4.2
ZKD653CS1uA,705.0,Comedy,117.0,4.0
G6Rao5OyFyc,540.0,Comedy,1508.0,4.0
QV7bbxqJJ30,683.0,Comedy,600.0,5.0
xiB8nMUiUo0,466.0,Comedy,340.0,0.0
qs_w9Lkqefk,489.0,Comedy,164.0,5.0
r19BVEsHoKA,466.0,Comedy,80.0,0.0
YAgUq41S4bs,489.0,Comedy,119.0,5.0
jYlEtJPhgew,628.0,Comedy,52.0,0.0
oPYTpsyQSko,543.0,Music,4805.0,3.4
DP9yUOcArgI,663.0,Comedy,1299.0,1.8
PnqogBCAsCk,728.0,Music,176.0,5.0
6EcRqa3T4OA,734.0,Music,66.0,0.0
vsme1ZEYCn4,626.0,Comedy,2688.0,4.6
kbjZu5PZ6kY,595.0,Comedy,22.0,0.0
9xUIU0l4ZOc,615.0,Comedy,41.0,1.0
DwYlfBN8N5Y,724.0,Comedy,8.0,0.0
TIuC5BezgrU,741.0,Comedy,5.0,0.0
BSN5luGLR9Q,548.0,Comedy,365.0,5.0
rovWE2r1wd8,620.0,Comedy,953.0,4.9
nCnrGaJARLE,520.0,Music,1146.0,4.78
b9yigQDKVf0,425.0,Comedy,867.0,4.73
7vrMj2XVwLw,522.0,Comedy,1865.0,4.83
gfKjs7kfc0s,526.0,Music,478.0,4.2
7btEqxBQQu0,526.0,Music,200.0,4.67
snzhTn27-xQ,703.0,Music,80.0,0.0
lwRQL_JlcNg,540.0,Music,1848.0,4.9
pKtNqfrg41w,451.0,Music,19956.0,4.25
TbthMN45qZs,381.0,Music,3368.0,4.69
FpzrzMoGaIQ,426.0,Music,477.0,4.0
ck64JvQueYw,641.0,Music,158.0,3.67
QXQAyWv8q-s,624.0,Music,991.0,5.0
aL4kw1hUHx8,671.0,Music,9774.0,4.76
QzmLoT5Zc5U,528.0,Music,3251.0,4.56
FVy-Ka69Zgk,679.0,Music,1045.0,5.0
Xj_m2LTvgis,720.0,Music,118.0,0.0
HFgQxwU6arE,731.0,Music,1114.0,5.0
D_7XnT5bMIs,720.0,Comedy,2236.0,4.69
EmQvOyqNuBQ,699.0,Music,376.0,1.0
fyqKo9XuBjg,489.0,Music,4080.0,3.0
4q_hwQTZoZU,553.0,Comedy,2536.0,5.0
sRGzrzw9ytY,537.0,Music,1040.0,4.61
6LQeJdFQiTI,540.0,Comedy,12045.0,4.59
8JkpnghV4KA,544.0,Music,270.0,1.0
nEXGJyJ6xkk,608.0,Music,890.0,2.4
l6xtPYwpnKk,518.0,Music,13230.0,4.71
Vb2rOeIN4gw,691.0,Music,501.0,5.0
gYj-ANWqlC0,745.0,Comedy,283.0,2.33
_pao871XUAI,744.0,Music,1085.0,5.0
1YlMxaf8R_U,694.0,Music,6052.0,5.0
umq-Z_rOAiY,677.0,Music,2051.0,5.0
aHxHc6FPfxc,511.0,Music,10434.0,4.91
aJnF_4IADHU,719.0,Music,1077.0,5.0
cz0DTh7zuLE,647.0,Music,22443.0,4.83
VqA9sKoQZIU,502.0,Music,35299.0,4.76
qkPEF68yyvg,425.0,Music,30593.0,3.93
mpa67jd1lB8,539.0,Music,81221.0,4.95
VK82FOspgqo,711.0,Music,9054.0,4.67
_yzWcSNK-Kw,739.0,Music,759.0,4.5
XdOc4H_7j_k,740.0,Music,224.0,5.0
hQdg2SYMw9I,538.0,Music,5040.0,5.0
oR_MQPehAew,388.0,Music,11994.0,4.65
qxCBpFUhjAA,734.0,Music,9699.0,5.0
lCGEQh23cIQ,628.0,Music,130.0,0.0
72azNIXkZv4,522.0,Comedy,284.0,5.0
0aNZli1XE-I,689.0,Music,957.0,2.33
HDvu62lxJyE,729.0,Music,16.0,0.0
mnjm4afk68c,738.0,Music,9.0,0.0
EpggKyVbyK8,689.0,Music,1026.0,4.67
D0wpOwGgp3w,610.0,Music,14829.0,4.89
38f0H_nooRg,724.0,Music,152.0,0.0
6MOBnBK9e7k,625.0,Music,12715.0,4.17
c8x0prdYeh8,647.0,Music,13902.0,5.0
DQlEPvBSI-g,691.0,Music,2206.0,5.0
qj4J9V_z9OM,655.0,Music,1156.0,5.0
VfqA5rCyhfI,681.0,Music,1033.0,5.0
9333-CV0a80,691.0,Comedy,86.0,5.0
W2u-dg4ptr0,667.0,Comedy,85.0,0.0
5N1ruiZHd90,698.0,Music,779.0,3.5
xnczHw_xJCc,726.0,Music,344.0,4.33
8dLFt2_scdY,692.0,Music,1028.0,5.0
e_ges85tRqg,738.0,Music,367.0,5.0
Dkq9KNLVv-w,731.0,Music,900.0,4.0
RCFEjCBhizE,737.0,Music,280.0,5.0
BvrlE9pZoIU,736.0,Music,440.0,5.0
6WA8WrGoT5Q,739.0,Music,1886.0,4.8
oDNv2YIcLKo,561.0,Music,13697.0,4.67
KL4qOVro0yc,491.0,Music,27505.0,2.41
jWktdvFfs4Y,711.0,Comedy,961.0,5.0
n97EXQAMsiI,534.0,Music,1645.0,3.33
eelYyWtP8JA,515.0,Music,2185.0,4.86
AAAokWlTyVA,512.0,Music,6355.0,3.4
yvkc8h0Ow28,735.0,Music,308.0,3.75
cfcW7S_qsFA,507.0,Music,470.0,0.0
_ZdFWJZWlL4,687.0,Music,29183.0,4.87
c5Y40Yhqjk8,487.0,Music,26328.0,4.87
hf69xRJBbJY,627.0,Music,31862.0,4.85
7zxgg0Fa2lg,448.0,Comedy,110.0,4.5
NKP13SOhan8,522.0,Music,1250.0,5.0
odaQbzmj-yc,606.0,Comedy,28.0,0.0
l7S559PChOw,517.0,Music,3224.0,4.74
DzUbsCIh0NE,523.0,Music,3477.0,4.69
Hxw_DgBAcxU,544.0,Music,1328.0,4.67
29gTLt0dmhw,470.0,Comedy,15143.0,4.88
ppl33Z3l5BU,623.0,Music,3370.0,5.0
KmsqWgWDZiQ,582.0,Music,43931.0,4.61
-zqBeLtXSFE,430.0,Music,2456.0,5.0
5PjWf6Z0gR4,624.0,Music,37775.0,3.41
x6OQjYzPSkY,308.0,Music,8258.0,4.81
Oht2jkfCPB8,671.0,Music,13966.0,4.76
UgU_ck9C1pQ,614.0,Music,30790.0,4.83
hh6_0gVSVPQ,586.0,Music,10417.0,4.67
jQAYdUEmLpo,457.0,Music,10092.0,4.77
clqrcnjjzeU,704.0,Music,853.0,4.33
47bwOon6Tgk,639.0,Music,2711.0,5.0
phSppAThhT4,705.0,Music,590.0,0.0
fRFhyHN6lDg,570.0,Music,4543.0,4.76
Zo5wdwQoW7k,715.0,Comedy,791.0,3.0
GHIcfpPVX9k,656.0,Music,537.0,3.0
SpsJn9q6wZM,560.0,Music,1168.0,4.73
BONAIv-KmZM,608.0,Comedy,399.0,3.33
P4DKPx1sK6Q,734.0,Comedy,27.0,0.0
